"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"
"Gray-headed Albatross"	"Thalassarche chrysostoma"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1975	3	1975	NA	1	"Animalia"	""	"Cephalopoda"	""	""	""	""	""	"yes"	NA	NA	NA	NA	"squid"	0.621	"Occurrence"	NA	132	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Gray-headed Albatross"	"Thalassarche chrysostoma"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1975	3	1975	NA	1	"Animalia"	"Chordata"	""	""	""	""	""	""	"no"	NA	NA	NA	NA	"fish"	0.364	"Occurrence"	NA	132	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Gray-headed Albatross"	"Thalassarche chrysostoma"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1975	3	1975	NA	1	"Animalia"	"Arthropoda"	""	""	""	""	""	""	"yes"	NA	NA	NA	NA	"crustacea"	0.591	"Occurrence"	NA	132	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Gray-headed Albatross"	"Thalassarche chrysostoma"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1975	3	1975	NA	1	"Animalia"	""	""	"Petromyzontiformes"	""	""	""	""	"yes"	NA	NA	NA	NA	"lamprey"	0.341	"Occurrence"	NA	132	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Black-browed Albatross"	"Thalassarche melanophris"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1976	3	1976	NA	2	"Animalia"	""	"Cephalopoda"	""	""	""	""	""	"yes"	NA	NA	NA	NA	"squid"	0.391	"Occurrence"	NA	138	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Black-browed Albatross"	"Thalassarche melanophris"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1976	3	1976	NA	2	"Animalia"	"Chordata"	""	""	""	""	""	""	"no"	NA	NA	NA	NA	"fish"	0.478	"Occurrence"	NA	138	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Black-browed Albatross"	"Thalassarche melanophris"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1976	3	1976	NA	2	"Animalia"	"Arthropoda"	""	""	""	""	""	""	"yes"	NA	NA	NA	NA	"crustacea"	0.84	"Occurrence"	NA	138	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Black-browed Albatross"	"Thalassarche melanophris"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1976	3	1976	NA	2	"Animalia"	""	""	"Petromyzontiformes"	""	""	""	""	"yes"	NA	NA	NA	NA	"lamprey"	0.043	"Occurrence"	NA	138	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Gray-headed Albatross"	"Thalassarche chrysostoma"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1975	3	1975	NA	3	"Animalia"	""	"Cephalopoda"	""	""	""	""	"Todarodes sagittatus"	"yes"	NA	NA	NA	NA	""	0.464	"Wt_or_Vol"	NA	132	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
"Gray-headed Albatross"	"Thalassarche chrysostoma"	NA	"Diomedeidae"	"eBird Clements Checklist v2019"	-36	-54	NA	NA	NA	"Antarctica"	"Bird Island"	"arctic"	2	1975	3	1975	NA	3	"Animalia"	""	"Cephalopoda"	""	""	""	"Mastigoteuthis"	""	"yes"	NA	NA	NA	NA	""	0.001	"Wt_or_Vol"	NA	132	NA	"emetic"	""	"IRE"	"Prince, P.A. 1980. The food and feeding ecology of grey-headed albatross Diomedea chrysostoma and black-browed albatross D. melanophris. Ibis 122:476-488."
