Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Light-mantled Albatross	Phoebetria palpebrata	NA	Diomedeidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	1	Animalia					Euphausiidae		Euphausia superba	yes			NA	NA		1	Occurrence	40	2	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Light-mantled Albatross	Phoebetria palpebrata	NA	Diomedeidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	2	Animalia					Euphausiidae		Euphausia superba	yes			NA	NA		1	Items	40	2	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	3	Animalia					Euphausiidae		Euphausia superba	yes			NA	NA		0.69	Occurrence	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	3	Animalia					Lysianassidae			yes			NA	NA		0.1	Occurrence	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	3	Animalia					Gonatidae		Gonatus antarcticus	yes			NA	NA		0.69	Occurrence	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	3	Animalia					Psychroteuthidae		Psychroteuthis glacialis	yes			NA	NA		0.77	Occurrence	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	3	Animalia					Cranchiidae		Galiteuthis glacialis	yes			NA	NA		0.62	Occurrence	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	3	Animalia		Cephalopoda						no			NA	NA		0.23	Occurrence	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	4	Animalia					Euphausiidae		Euphausia superba	yes			NA	NA		0.858	Items	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
Southern Fulmar	Fulmarus glacialoides	NA	Procellariidae	eBird Clements Checklist v2019	NA	NA	NA	NA	NA	Antarctica	Ross Sea	marine	NA	NA	NA	1984	NA	4	Animalia					Lysianassidae			yes			NA	NA		0.003	Items	439	13	NA	stomach contents	Table 5	IRE	"Ainley, D.G., E.F. O'Connor, and R.J. Boekelheide. 1984. The marine ecology of birds in the Ross Sea, Antarctica. Ornithological Monographs 32:1-97."
