Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Unidentified	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Artemisia	NA	no			NA	NA	sagebrush	0.194	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	NA	NA	NA	yes			NA	NA	NA	0.01	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	NA	no			NA	NA	grasses	0.01	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Scarabaeidae	NA	NA	no			NA	NA	scarab beetles	0.163	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Tenebrionidae	NA	NA	no			NA	NA	darkling beetles	0.031	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae	NA	NA	no			NA	NA	ants	0.01	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	NA	NA	NA	NA	NA	NA	NA	yes			NA	NA	NA	0.05	Wt_or_Vol	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Astragalus	NA	no			NA	NA	milkvetch	0.81	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Agoseris	NA	no			NA	NA	mountain dandelion	0.78	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Crepis	NA	no			NA	NA	hawksbeard	0.69	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Ericales	NA	Polemoniaceae	Microsteris	NA	no			NA	NA	microsteris	0.31	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Taraxacum officinale	no			NA	NA	common dandelion	0.19	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Trifolium	NA	no			NA	NA	clover	0.06	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Apiales	NA	Apiaceae	Lomatium	NA	no			NA	NA	desertparsley	0.33	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Orobanchaceae	Orobanche	NA	no			NA	NA	broomrape	0.03	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Chrysanthemum	NA	no			NA	NA	daisy	0.16	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	NA	NA	NA	yes			NA	NA	NA	1	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Artemisia	NA	no			NA	NA	sagebrush	0.86	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	NA	NA	NA	yes			NA	NA	NA	0.08	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Poales	NA	Poaceae	NA	NA	no			NA	NA	grasses	0.04	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Scarabaeidae	NA	NA	no			NA	NA	scarab beetles	0.58	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Tenebrionidae	NA	NA	no			NA	NA	darkling beetles	0.28	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae	NA	NA	no			NA	NA	ants	0.89	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1500	NA	2450	Oregon	Hart Mountain National Antelope Refuge	grassland	6	1989	7	1990	summer	Animalia	NA	NA	NA	NA	NA	NA	NA	yes			NA	NA	NA	0.64	Occurrence	NA	36	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Astragalus	NA	no			NA	NA	milkvetch	0.0297	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Agoseris	NA	no			NA	NA	mountain dandelion	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Crepis	NA	no			NA	NA	hawksbeard	0.0396	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Ericales	NA	Polemoniaceae	Microsteris	NA	no			NA	NA	microsteris	0.0396	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	NA	Taraxacum officinale	no			NA	NA	common dandelion	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	Fabaceae	Trifolium	NA	no			NA	NA	clover	0.0396	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Apiales	NA	Apiaceae	Lomatium	NA	no			NA	NA	desertparsley	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Lamiales	NA	Orobanchaceae	Orobanche	NA	no			NA	NA	broomrape	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Chrysanthemum	NA	no			NA	NA	daisy	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Blepharipappus	NA	no			NA	NA	blepharipappus	0.0693	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Fabales	NA	NA	NA	NA	yes			NA	NA	NA	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Plantae	Tracheophyta	Magnoliopsida	Asterales	NA	Asteraceae	Artemisia	NA	no			NA	NA	sagebrush	0.6436	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Scarabaeidae	NA	NA	no			NA	NA	scarab beetles	0.0099	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Coleoptera	Polyphaga	Tenebrionidae	NA	NA	no			NA	NA	darkling beetles	0.0396	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
Greater Sage-Grouse	Centrocercus urophasianus	NA	Phasianidae	eBird Clements Checklist v2017	NA	NA	1200	NA	1700	Oregon	Jackass Creek	grassland	6	1989	7	1990	summer	Animalia	Arthropoda	Insecta	Hymenoptera	Apocrita	Formicidae	NA	NA	no			NA	NA	ants	0.0198	Wt_or_Vol	NA	28	1	crop contents	data specified for sage grouse chicks	AR	"Drut, M. S., W. H. Pyle, and J. A. Crawford. 1994b. Diets and food selection of Sage Grouse chicks in Oregon. J. Range Manage. 47:90-93."
